Temp_C,Humidity,Wind_kmh,Pressure_hPa,Season,Rain_Today
30.2,70,5.0,995.6,Autumn,1
22.1,35,9.1,991.9,Autumn,0
18.3,63,21.8,1020.5,Summer,0
27.0,38,13.3,1004.5,Spring,0
26.8,41,11.2,1026.6,Spring,0
19.5,49,20.4,1035.8,Autumn,0
31.0,94,32.6,1002.5,Spring,0
29.9,96,27.5,1008.6,Winter,1
33.7,34,30.5,1020.4,Winter,0
38.4,20,3.0,1001.6,Autumn,0
20.3,80,27.5,1033.9,Winter,0
29.5,49,28.3,1018.4,Summer,0
26.8,67,24.3,984.3,Spring,0
22.6,85,10.5,1035.0,Summer,0
24.4,48,16.3,986.4,Summer,0
18.5,87,31.4,1035.2,Autumn,1
48.6,99,8.1,1012.2,Spring,1
26.6,38,12.9,1041.8,Spring,0
33.3,43,14.2,1023.3,Spring,0
29.4,68,4.8,1032.3,Spring,0
25.4,49,22.6,980.2,Spring,0
21.3,35,33.7,1007.9,Spring,0
10.7,82,7.5,1009.9,Winter,1
12.5,81,22.3,1023.1,Winter,1
23.4,77,11.8,1036.3,Summer,0
23.6,35,34.4,1027.9,Spring,0
22.7,27,11.6,1049.6,Autumn,0
25.8,44,37.8,1001.5,Summer,0
20.8,88,23.4,990.1,Spring,1
35.8,56,6.9,988.6,Autumn,1
27.7,57,39.7,998.7,Summer,0
20.3,53,14.4,1046.6,Summer,0
25.2,24,28.1,1004.7,Spring,0
17.9,43,28.4,988.9,Spring,0
26.4,47,38.5,1034.6,Spring,0
27.6,64,27.4,999.7,Autumn,0
10.8,94,21.2,1000.5,Spring,1
21.7,65,31.5,986.0,Spring,0
27.3,69,7.4,1025.1,Winter,0
20.9,85,23.6,1009.5,Autumn,1
30.7,55,23.9,1016.6,Summer,0
37.9,95,30.5,994.3,Autumn,0
19.9,93,1.8,1042.1,Summer,0
31.2,20,39.2,1008.3,Winter,0
36.4,36,25.5,1039.1,Spring,0
35.0,73,11.5,1019.5,Winter,0
36.8,40,30.4,1019.0,Winter,0
28.7,89,20.4,1028.5,Summer,1
39.6,76,18.9,987.7,Summer,1
14.0,21,33.3,1011.3,Autumn,0
26.3,28,36.5,1007.7,Winter,0
13.0,22,16.9,980.7,Autumn,0
49.5,89,31.8,1041.4,Spring,1
24.2,46,32.1,1047.4,Autumn,0
31.4,85,11.9,1046.0,Spring,1
21.4,50,32.0,1018.4,Winter,0
29.1,61,16.6,1021.0,Winter,0
27.1,64,8.0,984.2,Autumn,1
39.4,29,30.4,1002.2,Spring,0
25.2,64,12.0,1044.3,Summer,0
33.2,100,13.3,980.3,Winter,1
24.2,73,21.4,1030.1,Winter,0
13.2,38,38.8,1008.1,Summer,0
21.3,92,4.0,986.3,Summer,0
21.4,68,13.3,1036.4,Winter,0
37.2,43,29.4,1012.5,Winter,0
17.5,68,12.9,1045.8,Summer,0
27.2,60,34.5,1020.5,Summer,0
40.7,72,32.4,1023.4,Spring,0
19.8,99,1.9,1041.6,Winter,0
27.1,50,24.8,1019.1,Autumn,0
21.5,30,38.0,1042.3,Autumn,0
14.5,86,1.1,1014.1,Autumn,0
21.9,55,37.9,1038.0,Autumn,0
32.2,75,23.7,988.2,Summer,1
17.5,98,12.5,1019.9,Winter,1
25.3,53,13.0,1027.1,Winter,0
31.3,69,34.7,1022.1,Autumn,0
41.0,80,33.6,1031.4,Winter,0
33.0,39,17.7,1028.7,Winter,0
27.8,89,19.8,982.0,Summer,1
30.7,53,6.7,1040.8,Winter,1
22.6,62,21.1,1031.9,Autumn,0
24.2,73,18.6,1021.4,Spring,1
30.0,85,37.8,1008.7,Summer,0
31.9,56,39.8,1011.2,Spring,0
33.7,98,25.0,1002.4,Autumn,1
23.9,42,15.1,993.8,Spring,0
36.0,47,28.5,1017.8,Autumn,0
30.2,29,12.7,1014.1,Summer,0
35.4,70,16.1,1020.0,Spring,0
14.0,49,9.2,1036.8,Summer,0
27.8,69,37.8,1010.8,Autumn,0
28.0,100,25.7,1026.7,Winter,1
33.5,72,27.0,1035.5,Summer,0
18.6,30,5.0,996.6,Summer,0
29.1,76,18.1,1040.2,Summer,0
29.3,38,27.4,1022.3,Autumn,0
38.8,90,15.9,1048.9,Spring,1
26.0,32,3.7,1011.3,Winter,0
39.7,93,10.6,1024.5,Summer,1
28.6,94,17.3,1006.7,Autumn,0
17.8,79,21.4,1003.9,Summer,1
33.5,88,38.7,995.8,Autumn,0
29.7,47,14.1,993.5,Spring,0
23.1,37,32.7,1029.5,Autumn,0
20.0,61,12.0,1013.5,Spring,1
23.6,91,14.4,1027.6,Summer,0
33.6,56,26.3,1043.7,Spring,0
22.8,84,15.7,1016.3,Summer,1
23.6,85,11.9,992.9,Summer,1
20.3,57,37.0,1032.5,Summer,1
7.6,29,36.5,1033.9,Autumn,0
13.9,34,35.9,984.1,Winter,0
27.4,63,11.2,1039.3,Summer,0
26.6,27,12.8,1024.7,Summer,0
16.7,83,23.8,1004.8,Summer,1
16.0,100,20.6,1025.1,Autumn,1
22.9,95,33.9,1036.3,Winter,0
27.5,99,20.7,1041.9,Spring,0
17.3,58,34.4,1021.7,Autumn,0
26.3,96,27.0,1000.1,Autumn,1
22.5,97,32.0,1036.0,Winter,0
22.6,100,20.3,1025.7,Winter,1
22.1,52,19.1,1027.2,Summer,1
14.9,59,38.7,1028.5,Spring,1
23.3,44,12.6,997.5,Autumn,0
27.5,66,2.3,1025.7,Winter,1
25.0,50,7.2,1037.9,Summer,0
15.6,52,11.6,1037.0,Winter,1
21.6,69,11.6,1004.6,Summer,0
24.1,46,38.1,995.8,Spring,0
24.2,79,37.1,1027.1,Winter,0
25.5,84,36.5,1042.4,Autumn,0
25.2,68,16.0,1033.1,Spring,1
36.4,67,15.9,1007.5,Summer,1
35.3,22,36.2,1024.6,Autumn,0
38.7,44,3.1,984.1,Spring,0
24.5,83,21.2,1014.1,Spring,1
23.4,57,19.8,1041.5,Winter,1
13.8,35,4.8,984.6,Winter,0
29.4,90,2.7,1008.2,Spring,0
29.1,69,15.2,985.8,Spring,1
33.1,51,12.3,990.1,Spring,1
32.2,26,30.4,988.1,Autumn,0
37.0,57,17.9,985.7,Summer,1
22.6,47,21.7,1015.3,Winter,0
14.8,83,31.9,1021.1,Spring,0
31.9,91,32.2,1026.9,Summer,0
17.0,39,16.0,1005.0,Summer,0
20.1,39,30.8,1010.4,Autumn,0
17.9,31,7.1,1009.6,Autumn,0
23.1,78,16.1,998.8,Spring,1
23.0,25,22.1,1020.9,Winter,0
24.0,26,5.9,1031.3,Autumn,0
20.2,49,11.8,987.8,Spring,0
28.1,76,3.8,1012.0,Winter,0
30.0,46,14.4,1007.7,Summer,0
39.1,70,32.2,1002.0,Autumn,1
29.4,86,31.6,1024.6,Summer,1
32.2,98,10.0,1038.6,Spring,1
20.9,26,27.8,1001.6,Winter,0
25.2,72,5.8,1017.2,Autumn,0
34.6,28,31.6,999.9,Spring,0
11.3,23,18.7,1015.1,Autumn,0
34.2,46,8.7,1046.0,Winter,0
27.8,75,12.0,1047.1,Autumn,1
36.1,26,13.6,990.5,Winter,0
26.5,23,34.6,1007.4,Summer,0
34.7,50,9.2,1018.8,Winter,0
26.4,30,37.0,1031.8,Summer,0
19.8,79,18.6,1012.5,Spring,1
19.5,57,24.0,1029.6,Winter,0
11.6,29,28.0,1031.9,Autumn,0
33.7,25,29.1,997.8,Winter,0
22.2,88,13.8,1011.7,Winter,0
24.4,52,29.4,1012.3,Autumn,0
18.4,38,28.8,984.7,Autumn,0
27.3,47,37.4,993.2,Winter,0
23.4,68,29.0,1011.6,Spring,0
23.7,39,38.9,1014.9,Spring,0
26.5,71,19.7,998.9,Summer,1
19.2,22,14.2,991.8,Autumn,0
17.5,92,22.7,1020.5,Summer,1
28.2,62,36.7,1000.3,Summer,1
38.4,63,32.7,1029.8,Autumn,1
22.8,98,2.7,1033.4,Winter,0
23.6,54,30.1,1038.8,Spring,1
28.4,34,8.8,1044.3,Winter,0
32.5,21,38.1,1009.2,Autumn,0
19.0,40,27.3,995.2,Summer,0
39.0,95,37.9,1013.5,Spring,1
25.5,38,7.2,1005.5,Spring,0
10.0,49,25.5,983.1,Autumn,0
29.7,99,36.4,1006.3,Spring,0
26.8,58,33.7,1003.2,Autumn,0
20.7,41,2.7,1004.1,Summer,0
40.6,34,23.4,992.8,Winter,0
36.7,77,32.3,982.4,Winter,0
17.8,39,29.0,1005.0,Autumn,0
31.4,85,8.8,1049.3,Spring,1
13.9,57,25.6,988.9,Winter,1
28.3,32,1.8,1005.9,Spring,0
19.6,69,22.3,1022.5,Autumn,1
38.3,77,23.3,1016.8,Spring,1
14.6,90,28.2,1036.0,Summer,1
27.9,86,31.4,1021.0,Autumn,1
25.6,65,34.6,1020.1,Spring,1
21.7,96,11.2,1002.6,Winter,1
18.7,97,16.3,1017.1,Autumn,0
37.9,59,31.0,1014.0,Autumn,0
21.1,93,38.0,992.1,Winter,1
33.1,94,38.6,982.2,Winter,0
21.4,38,9.7,1049.3,Summer,0
29.6,76,12.0,986.2,Spring,0
31.4,22,36.1,1000.7,Spring,0
23.6,40,18.7,1018.3,Summer,0
29.9,61,33.3,1022.8,Winter,1
30.5,73,25.7,1010.8,Spring,0
32.1,35,27.1,1011.7,Spring,0
27.7,36,5.1,1028.2,Autumn,0
32.5,59,8.7,1014.7,Spring,0
36.5,45,12.8,1011.8,Summer,0
30.0,82,38.6,995.8,Spring,1
36.1,35,36.0,1045.3,Winter,0
18.0,65,12.2,996.4,Summer,0
4.1,82,4.5,1007.7,Summer,1
13.1,93,23.2,1020.7,Autumn,1
24.5,90,32.4,995.3,Summer,0
24.7,85,4.7,1048.2,Winter,1
26.3,85,33.0,1002.4,Autumn,0
22.1,76,28.1,1024.8,Winter,0
25.8,66,10.0,1034.3,Autumn,1
26.7,80,37.6,1010.9,Autumn,0
18.2,20,22.8,986.4,Winter,0
19.1,30,8.9,1045.5,Spring,0
24.8,84,3.9,1043.1,Autumn,0
15.7,66,16.2,999.3,Autumn,0
48.2,22,34.8,1033.5,Summer,0
38.6,79,1.6,988.2,Autumn,0
22.4,24,16.0,988.8,Autumn,0
19.9,22,39.4,1000.9,Autumn,0
30.2,70,3.7,1009.3,Spring,1
27.1,56,8.5,1033.4,Spring,1
41.2,65,34.5,1040.4,Winter,0
28.1,72,25.6,1000.9,Spring,0
33.8,36,16.7,1006.2,Winter,0
38.0,95,19.6,1015.4,Summer,1
37.1,45,36.4,1039.8,Spring,0
23.3,88,31.5,988.2,Winter,0
30.9,20,21.6,1021.1,Autumn,0
14.6,24,5.7,993.6,Winter,0
25.5,78,25.6,1016.1,Spring,0
34.9,22,37.4,999.1,Spring,0
22.0,26,14.4,1015.2,Winter,0
29.2,92,0.2,982.6,Summer,0
9.6,22,22.5,1045.9,Autumn,0
34.6,64,32.8,981.9,Summer,1
19.7,76,20.9,991.6,Summer,0
9.3,27,39.8,1009.9,Autumn,0
25.4,80,7.2,1017.1,Autumn,1
37.4,51,8.5,980.6,Summer,0
21.9,68,16.9,1044.9,Winter,0
31.7,40,32.8,1015.1,Spring,0
27.9,84,1.4,1039.6,Summer,1
24.7,26,20.5,1026.0,Autumn,0
32.2,50,10.8,1023.8,Summer,0
20.1,70,27.8,1003.0,Summer,1
34.0,82,34.4,990.7,Summer,1
21.4,28,6.1,1021.8,Summer,0
24.6,56,4.4,987.5,Winter,0
17.4,49,39.4,1027.0,Autumn,0
19.2,51,15.0,1026.5,Summer,0
20.4,39,30.1,998.8,Winter,0
15.2,22,37.2,995.4,Summer,0
28.4,73,29.1,1015.6,Winter,1
21.2,64,35.7,1018.3,Summer,0
15.4,92,35.8,988.9,Autumn,1
21.0,51,8.0,1029.9,Winter,0
25.7,79,18.5,1044.1,Summer,1
15.1,49,5.0,1027.1,Autumn,0
35.4,49,18.0,1028.1,Winter,0
26.3,94,1.4,990.8,Autumn,1
15.6,21,15.6,1031.9,Winter,0
20.4,89,16.5,1027.3,Spring,1
34.1,75,13.8,1040.1,Winter,0
33.7,57,23.7,1020.0,Summer,1
21.8,55,1.5,1021.4,Autumn,1
28.4,42,5.0,1020.3,Summer,0
21.9,63,5.7,993.4,Summer,1
12.5,74,39.3,1028.3,Autumn,0
40.1,64,35.6,1047.9,Autumn,0
25.0,88,4.0,1016.6,Spring,1
31.7,39,27.7,997.0,Summer,0
11.2,51,3.8,996.8,Winter,0
36.8,47,12.1,1007.6,Spring,0
36.1,73,7.9,1020.7,Summer,0
26.2,50,15.2,1047.5,Winter,0
7.0,97,8.2,1010.0,Spring,0
25.4,83,11.3,1038.4,Summer,1
13.9,91,7.3,1046.4,Winter,1
7.9,90,12.3,992.1,Summer,0
28.0,28,26.3,1046.4,Autumn,0
28.3,90,9.4,1037.3,Winter,1
25.7,26,15.7,1021.6,Spring,0
7.5,76,30.9,1001.3,Autumn,1
28.0,25,20.3,1030.9,Winter,0
33.5,50,29.3,996.1,Autumn,0
30.9,81,5.8,1031.5,Autumn,0
25.3,85,36.2,1045.4,Autumn,0
10.7,27,25.2,987.5,Summer,0
9.7,28,19.8,1034.1,Summer,0
25.6,43,27.4,1026.9,Winter,0
34.0,54,22.4,1037.4,Summer,1
34.4,39,38.1,1008.9,Winter,0
27.2,87,2.5,1038.9,Spring,1
21.9,46,39.9,993.8,Autumn,0
25.2,46,10.0,995.0,Winter,0
40.0,35,39.2,1001.2,Autumn,0
23.3,55,9.7,1014.8,Spring,1
33.1,21,11.1,1013.0,Spring,0
16.5,100,5.9,983.8,Autumn,0
34.3,49,33.9,1010.4,Winter,0
15.7,62,10.2,1032.5,Winter,0
22.9,20,18.9,1015.8,Winter,0
27.4,42,4.8,1005.8,Autumn,0
21.0,88,23.9,992.4,Winter,0
21.4,31,16.8,999.1,Summer,0
11.0,34,31.8,1022.8,Spring,0
35.7,45,9.2,1047.2,Spring,0
38.7,78,31.7,1047.5,Autumn,0
19.6,46,22.8,1010.4,Summer,0
43.0,65,30.5,996.3,Autumn,0
32.7,66,14.1,996.9,Winter,1
26.5,68,39.7,1023.3,Summer,1
27.0,34,10.0,1033.2,Summer,0
22.4,50,14.2,1028.6,Spring,0
18.9,62,33.7,1034.5,Autumn,0
22.6,95,14.7,990.1,Autumn,0
21.0,58,35.0,990.7,Spring,1
10.0,84,35.3,1002.1,Spring,1
12.9,38,24.6,1017.8,Autumn,0
19.3,32,37.7,996.1,Spring,0
32.2,87,33.5,1018.6,Summer,1
34.8,85,18.6,1049.0,Summer,0
34.1,80,31.1,1017.8,Winter,0
14.4,40,35.6,997.1,Summer,0
17.8,31,24.2,1016.0,Summer,0
30.6,57,16.9,985.3,Summer,0
39.9,82,2.2,1007.8,Autumn,0
22.2,28,35.9,1009.8,Autumn,0
33.6,85,21.8,1043.9,Autumn,0
29.4,88,34.3,983.7,Winter,0
11.7,49,37.7,992.6,Winter,0
17.0,92,19.2,1005.7,Spring,1
19.0,40,20.9,1006.4,Winter,0
29.3,64,4.1,1047.1,Autumn,1
26.4,48,39.2,1039.8,Spring,0
22.8,67,30.7,1039.5,Spring,0
38.4,50,14.5,1040.9,Summer,0
32.3,59,4.9,1040.0,Summer,0
35.7,66,29.8,1012.8,Summer,0
14.6,53,32.4,1014.7,Autumn,0
20.6,71,11.8,999.0,Spring,0
0.6,80,23.8,1044.1,Winter,0
22.9,65,21.4,1034.0,Autumn,0
23.6,93,12.5,1025.6,Winter,1
21.2,77,37.2,1015.9,Summer,1
24.9,85,0.8,1008.8,Spring,1
24.8,48,9.8,984.5,Winter,0
17.4,53,9.6,1006.3,Spring,0
21.2,48,30.7,1037.6,Autumn,0
25.1,40,32.2,1014.0,Autumn,0
27.6,68,27.3,1025.3,Summer,1
30.7,65,29.6,1041.8,Spring,1
27.1,20,36.1,1020.6,Summer,0
20.4,26,14.5,1036.1,Winter,0
26.4,94,4.3,1012.2,Summer,1
26.2,50,28.0,1020.6,Winter,0
23.3,44,13.2,1007.0,Winter,0
27.9,37,26.6,1044.9,Summer,0
27.8,89,19.3,1000.0,Autumn,1
28.8,54,28.8,1000.4,Winter,1
29.1,81,10.0,983.1,Summer,1
22.5,76,30.0,1042.9,Summer,1
27.0,39,15.2,994.9,Autumn,0
29.6,93,19.8,1019.4,Summer,0
31.4,82,21.9,1019.8,Winter,0
16.8,71,38.4,1040.2,Winter,0
30.3,52,8.0,1029.3,Spring,0
28.6,84,3.5,1019.3,Spring,0
11.0,87,33.1,986.1,Winter,0
43.9,86,6.8,985.1,Spring,0
25.1,84,37.6,986.7,Winter,1
25.1,55,27.4,1049.9,Winter,1
36.3,86,6.2,1035.2,Autumn,0
29.2,95,14.5,1003.4,Spring,0
20.6,34,33.5,987.4,Summer,0
21.4,58,10.7,996.7,Autumn,1
10.3,85,24.1,1028.2,Summer,1
24.1,82,18.9,1031.0,Spring,1
31.6,54,9.9,1001.2,Autumn,0
29.2,25,18.3,990.3,Summer,0
19.8,42,15.2,983.2,Summer,0
22.7,61,36.5,1024.5,Spring,1
25.4,60,2.4,1026.2,Summer,0
15.8,29,36.9,1026.2,Winter,0
17.7,94,22.3,1011.4,Autumn,1
21.1,39,35.1,1032.5,Summer,0
28.9,75,3.4,1020.7,Winter,1
22.9,84,32.6,988.2,Summer,0
16.2,96,18.3,983.9,Spring,1
15.9,62,7.8,1001.9,Summer,0
27.7,29,38.7,990.1,Summer,0
32.8,80,1.7,1013.0,Summer,0
24.9,84,16.8,980.5,Spring,1
25.0,89,36.1,1024.0,Spring,0
25.4,78,16.8,1017.2,Summer,1
29.0,24,11.3,981.2,Winter,0
23.2,35,11.6,985.1,Summer,0
33.0,24,8.8,990.5,Winter,0
40.5,54,30.3,1023.1,Summer,0
24.8,78,18.5,1045.9,Winter,0
38.4,60,36.5,1013.7,Autumn,0
13.7,78,22.3,1044.4,Summer,1
15.6,100,21.1,1028.6,Spring,1
14.1,84,27.1,1006.4,Winter,0
10.7,62,15.1,1048.4,Summer,1
33.1,95,12.3,1024.5,Autumn,0
16.3,96,9.3,999.4,Autumn,0
33.8,88,22.6,1015.1,Summer,1
25.7,33,29.1,1007.9,Winter,0
22.7,57,6.7,1013.6,Summer,0
26.7,81,4.2,983.0,Spring,0
36.8,64,6.2,1033.0,Autumn,1
19.6,53,22.6,1039.3,Summer,1
38.1,97,26.3,980.4,Spring,1
4.2,99,21.5,1010.9,Winter,1
24.5,29,27.2,1048.8,Winter,0
29.7,56,11.0,1001.2,Spring,1
25.2,96,1.2,1019.7,Autumn,1
41.3,93,28.1,1028.2,Autumn,0
20.2,36,32.4,1041.9,Autumn,0
32.8,20,0.5,1021.7,Spring,0
35.2,81,18.3,1016.3,Autumn,0
26.3,71,22.3,995.1,Winter,1
21.6,53,23.1,1024.0,Summer,1
21.1,75,7.1,1018.2,Spring,1
20.0,72,13.2,996.2,Spring,1
30.0,21,25.1,1030.9,Summer,0
27.1,23,8.3,1028.6,Winter,0
23.8,98,10.1,1019.4,Summer,1
14.2,100,35.2,1028.2,Summer,1
26.3,61,19.2,985.5,Autumn,1
23.2,25,5.6,1017.2,Summer,0
29.1,82,25.1,998.5,Winter,0
26.2,47,2.8,985.8,Spring,0
25.3,46,15.8,1040.4,Summer,0
25.4,89,3.9,999.7,Autumn,1
24.0,78,1.1,1012.6,Autumn,1
13.5,40,1.7,1013.2,Winter,0
24.4,78,7.6,1019.5,Spring,1
26.5,60,20.8,1045.0,Spring,1
13.1,35,35.4,1003.5,Winter,0
24.5,100,34.0,1043.1,Autumn,0
26.9,85,1.4,1008.4,Winter,1
13.7,38,1.0,1039.7,Spring,0
30.0,38,7.9,1022.9,Autumn,0
23.7,68,31.7,995.7,Spring,0
14.0,58,15.0,996.2,Summer,0
26.4,29,34.8,984.1,Summer,0
24.6,68,37.3,985.6,Spring,0
14.9,38,3.6,988.7,Spring,0
30.8,69,29.4,1044.1,Spring,0
17.7,44,11.5,997.0,Summer,0
10.9,92,35.2,1047.4,Summer,1
24.7,82,34.3,1018.8,Summer,1
21.9,49,11.3,1034.2,Spring,0
35.3,85,17.1,1008.8,Spring,0
33.6,20,27.2,1004.1,Summer,0
37.2,84,19.3,991.8,Summer,0
37.3,37,8.8,1001.8,Winter,0
22.5,71,30.9,1005.7,Summer,1
15.7,69,28.7,984.8,Summer,0
18.0,76,10.6,987.0,Autumn,0
21.6,68,26.0,1001.3,Winter,0
35.9,94,4.7,982.6,Summer,1
30.9,45,17.1,1033.4,Winter,0
21.5,72,5.1,980.3,Autumn,1
16.5,75,21.0,1048.2,Winter,0
17.4,66,17.2,1035.4,Winter,1
25.6,83,7.3,1010.4,Spring,0
25.7,82,0.2,1033.7,Spring,1
18.2,25,38.8,1024.2,Winter,0
21.2,95,39.2,989.4,Summer,1
33.5,71,4.6,981.6,Autumn,1
27.1,36,2.6,989.1,Winter,0
27.5,74,18.6,988.2,Autumn,1
32.7,52,18.2,1001.7,Spring,0
34.3,39,28.3,982.3,Autumn,0
48.2,96,20.5,1025.5,Autumn,1
14.6,45,20.5,997.7,Autumn,0
33.4,76,9.0,1021.8,Summer,0
33.9,100,8.0,981.2,Summer,0
32.8,51,29.8,1031.7,Autumn,0
19.3,31,18.2,1031.1,Spring,0
22.8,85,35.2,1047.5,Spring,1
23.2,81,24.3,1037.1,Spring,0
35.4,82,22.6,992.8,Autumn,1
26.1,79,3.6,1019.9,Spring,1
25.5,68,23.0,1006.7,Winter,0
23.9,37,19.4,985.8,Spring,0
23.7,90,7.3,992.1,Autumn,0
24.9,72,0.2,987.4,Autumn,0
11.6,96,34.9,1045.6,Winter,0
19.6,52,10.0,1025.5,Winter,0
22.9,59,7.4,1017.6,Summer,0
28.3,29,2.3,1046.6,Spring,0
16.4,77,5.7,994.9,Winter,1
36.6,53,33.7,1013.9,Spring,0
26.8,41,16.9,999.8,Spring,0
25.3,31,32.9,998.1,Autumn,0
27.4,43,7.7,1004.5,Summer,0
28.7,47,23.8,1031.0,Spring,0
35.5,66,4.5,1014.2,Winter,0
30.4,43,0.2,999.5,Winter,0
33.0,25,10.4,1010.2,Spring,0
20.8,22,22.2,1039.0,Summer,0
35.9,55,3.3,1013.1,Summer,0
27.9,77,4.2,1004.1,Spring,1
21.7,83,31.4,1010.9,Autumn,0
41.9,100,14.2,994.6,Summer,1
26.2,53,24.6,1041.4,Summer,0
28.0,86,32.7,998.7,Autumn,1
33.5,97,34.3,1029.5,Winter,0
34.2,49,10.2,1021.7,Spring,0
20.3,87,16.9,987.1,Summer,1
34.1,59,2.0,1031.5,Spring,1
21.8,78,39.1,1032.2,Autumn,1
24.8,56,3.0,1028.0,Spring,1
20.2,89,0.4,1018.5,Summer,1
1.5,44,37.4,1039.6,Spring,0
21.0,45,27.5,997.9,Summer,0
29.6,78,29.2,987.8,Spring,0
26.2,60,13.2,1012.4,Spring,1
28.8,59,21.8,1011.8,Summer,0
8.2,46,22.3,1046.9,Summer,0
30.9,51,15.8,995.6,Spring,0
21.0,51,29.5,1017.2,Winter,1
27.8,53,31.0,1020.5,Summer,0
24.9,66,13.6,1007.5,Spring,0
23.5,81,27.4,988.7,Autumn,1
27.5,48,30.3,1027.2,Summer,0
17.9,50,2.4,1006.3,Autumn,0
31.0,47,10.4,993.0,Spring,0
23.9,56,26.2,1039.3,Spring,0
33.8,96,26.2,1023.9,Summer,0
26.9,47,18.9,1048.0,Spring,0
32.6,66,2.6,1025.2,Spring,0
29.7,35,35.5,1022.9,Winter,0
30.8,21,3.3,1047.9,Winter,0
33.2,58,30.6,1037.9,Winter,1
21.6,47,33.3,988.3,Spring,0
31.5,89,10.2,1012.8,Winter,0
27.0,47,23.0,987.2,Autumn,0
27.3,38,13.7,1022.1,Spring,0
17.3,97,34.7,999.1,Winter,1
38.0,78,37.3,1031.2,Winter,1
26.6,44,27.7,1030.3,Winter,0
31.2,22,0.2,981.3,Autumn,0
31.8,82,38.0,1032.0,Winter,0
27.8,32,20.8,1010.7,Autumn,0
16.8,68,37.2,988.8,Autumn,0
23.7,72,35.0,1008.3,Spring,0
18.1,42,31.7,1016.5,Summer,0
29.2,68,7.2,1022.6,Summer,1
23.4,47,11.0,1031.8,Winter,0
28.4,46,23.1,980.9,Winter,0
23.6,93,1.2,1007.6,Spring,1
13.0,76,9.0,1030.6,Spring,1
29.3,82,31.7,1028.2,Spring,1
38.4,53,34.2,1023.3,Spring,0
32.7,93,22.3,998.2,Spring,0
28.6,35,8.9,980.8,Summer,0
8.7,26,10.7,997.2,Winter,0
24.7,100,18.7,1005.4,Summer,1
23.5,20,6.8,981.5,Winter,0
19.7,95,18.5,1006.3,Spring,1
25.7,95,3.0,1014.5,Winter,1
40.6,31,32.3,999.1,Spring,0
39.7,25,22.4,1009.7,Winter,0
24.7,89,20.1,1044.1,Autumn,0
29.7,78,36.6,991.2,Winter,0
30.9,26,23.8,1048.9,Autumn,0
40.4,55,25.4,1014.2,Winter,1
26.8,58,19.3,992.4,Summer,1
24.7,47,21.6,1038.6,Winter,0
20.1,62,25.4,1035.5,Spring,1
28.2,100,1.5,1045.7,Autumn,1
32.8,86,31.8,1021.2,Autumn,0
16.5,21,32.2,1043.1,Spring,0
13.5,38,0.9,1029.4,Winter,0
41.9,85,19.8,1009.5,Autumn,0
21.2,84,36.7,1044.8,Summer,1
22.3,21,22.6,1008.1,Autumn,0
24.1,33,15.1,998.1,Winter,0
35.8,33,2.0,1020.7,Winter,0
13.7,60,25.3,1004.7,Autumn,1
26.6,22,37.3,1046.8,Summer,0
28.4,77,18.2,1038.3,Winter,0
23.6,66,3.0,1044.1,Spring,0
2.5,73,1.0,1013.8,Winter,1
35.0,33,38.5,1046.2,Spring,0
23.0,68,27.1,1010.9,Winter,0
28.6,46,32.4,1035.3,Summer,0
17.8,74,40.0,1023.1,Autumn,0
25.8,27,32.6,1049.8,Summer,0
18.2,94,35.4,1019.4,Spring,1
32.5,72,8.4,1019.1,Autumn,1
28.6,84,12.7,996.7,Winter,1
16.6,56,4.6,1041.6,Winter,0
35.5,41,18.0,1048.2,Autumn,0
17.8,35,25.4,983.1,Spring,0
14.7,72,6.9,1002.7,Winter,0
31.9,76,29.1,1020.9,Summer,1
21.0,91,4.4,1015.7,Summer,1
33.9,34,11.8,1031.6,Autumn,0
22.6,44,9.3,1039.4,Winter,0
28.8,61,15.4,980.9,Summer,1
36.6,32,16.5,1021.7,Autumn,0
31.1,74,20.9,1048.5,Spring,1
32.7,57,35.7,1047.7,Autumn,0
31.6,93,27.3,1024.6,Winter,0
11.5,51,11.5,1036.6,Summer,1
23.8,22,28.9,1016.2,Spring,0
32.9,74,18.7,1044.5,Winter,0
23.7,30,30.5,983.0,Winter,0
26.0,29,30.5,984.2,Winter,0
36.4,64,22.1,1040.0,Spring,0
16.3,58,26.9,1023.4,Spring,1
14.6,49,21.7,1025.5,Summer,0
21.7,90,31.0,1002.6,Summer,0
18.3,34,14.4,1002.0,Summer,0
18.2,56,37.1,1001.7,Winter,1
29.2,32,16.3,992.2,Autumn,0
40.2,33,20.4,1026.8,Autumn,0
24.3,90,27.3,1045.3,Spring,0
25.1,65,16.8,1016.5,Winter,0
26.7,75,39.3,1046.8,Autumn,0
20.9,95,33.0,1022.6,Summer,1
27.0,81,3.4,1049.4,Autumn,0
7.5,82,36.8,1034.0,Winter,1
34.5,21,19.4,1049.9,Winter,0
41.1,53,1.1,1009.6,Winter,0
26.7,41,16.6,1045.2,Summer,0
34.1,45,10.4,1042.0,Summer,0
22.9,32,27.5,1018.6,Autumn,0
29.7,33,6.2,1011.8,Spring,0
30.4,100,19.9,988.3,Summer,0
13.5,95,21.1,1041.1,Winter,0
21.2,95,26.2,1020.6,Spring,0
13.7,70,13.8,987.9,Spring,1
24.9,93,36.9,1043.6,Spring,0
20.9,29,35.5,1038.1,Winter,0
30.4,82,8.7,996.9,Winter,0
