Area_sqft,Bedrooms,Bathrooms,City_Tier,Furnishing,Price
2018,5,1,3,Unfurnished,6660173.9
2244,1,4,2,Semi-Furnished,22038834.06
1685,3,1,1,Furnished,8664604.89
1037,1,1,2,Furnished,4191457.44
1957,2,3,1,Furnished,9409568.64
2206,4,2,3,Semi-Furnished,12122891.69
3423,1,4,1,Unfurnished,17701848.21
3013,5,2,2,Unfurnished,13106434.08
4375,5,1,2,Unfurnished,16813376.47
3807,1,3,3,Unfurnished,24980860.56
4632,4,4,2,Semi-Furnished,43899804.71
1839,2,4,3,Semi-Furnished,6828510.16
2575,2,4,2,Unfurnished,18912174.48
1800,3,2,1,Furnished,7876693.03
1212,4,3,2,Furnished,6398466.38
4938,4,4,1,Semi-Furnished,27040039.72
4647,4,2,2,Furnished,25371288.88
3558,2,4,1,Furnished,10305687.8
3788,2,2,2,Semi-Furnished,7806782.89
3646,1,1,3,Furnished,10329713.93
4357,4,3,1,Furnished,11880900.96
2741,2,4,1,Furnished,11372116.1
1067,2,4,2,Unfurnished,2640627.85
2442,3,1,1,Furnished,15031221.27
4109,4,1,3,Furnished,34491216.91
2856,5,3,2,Semi-Furnished,25032038.13
2192,4,2,3,Semi-Furnished,12449906.26
3079,4,1,3,Unfurnished,20539915.57
2886,3,4,1,Unfurnished,25054535.52
3819,4,1,3,Semi-Furnished,35048498.65
3467,1,4,3,Unfurnished,27206048.51
3726,5,1,2,Unfurnished,10609084.18
705,3,4,2,Furnished,2715836.52
4551,2,2,1,Furnished,14583807.87
4570,3,1,2,Furnished,40062987.77
659,3,1,2,Furnished,1586947.66
3962,5,2,2,Furnished,33955213.1
2110,2,1,1,Unfurnished,4975504.62
1034,3,4,1,Furnished,4478545.95
4494,2,4,2,Unfurnished,9407151.84
3244,2,4,3,Furnished,21307288.79
4698,3,2,2,Semi-Furnished,26356544.13
4470,1,3,2,Semi-Furnished,12519121.49
3950,1,3,3,Furnished,23624318.98
586,5,4,2,Unfurnished,1674606.27
3619,2,3,2,Semi-Furnished,24666612.52
1556,3,1,1,Furnished,7088738.29
4159,5,4,1,Furnished,10135855.34
3638,1,3,1,Furnished,29797766.05
4611,5,4,1,Unfurnished,41852620.94
3749,5,4,1,Furnished,30370576.05
4475,4,1,3,Unfurnished,25238963.29
3870,2,4,2,Furnished,27516200.37
773,4,2,1,Unfurnished,6071298.56
1187,1,2,3,Semi-Furnished,6182417.47
741,5,1,3,Semi-Furnished,3936863.43
1787,5,3,3,Furnished,6940803.0
508,2,4,3,Unfurnished,2904450.55
623,1,4,3,Semi-Furnished,2861049.66
4205,2,4,1,Unfurnished,20310678.5
4521,4,4,3,Unfurnished,31108325.18
1703,2,4,2,Unfurnished,12771429.85
4018,5,2,3,Unfurnished,15934866.77
3251,3,3,1,Unfurnished,22027006.43
1768,4,3,2,Furnished,10512821.29
4206,4,3,1,Unfurnished,40633917.87
2233,5,1,2,Furnished,8933644.78
505,4,3,2,Furnished,4284996.29
978,1,2,1,Semi-Furnished,5812679.01
1893,2,2,3,Furnished,7575232.44
1565,3,4,1,Semi-Furnished,14669613.65
3052,3,2,3,Semi-Furnished,15779858.81
1933,1,4,1,Unfurnished,12204155.61
3385,3,2,2,Furnished,29797907.42
1179,1,1,2,Unfurnished,3885738.27
2152,1,4,2,Furnished,17985460.65
4558,1,1,1,Furnished,16691727.63
806,1,2,1,Furnished,3953943.32
2292,1,2,1,Furnished,15178586.73
3385,2,3,2,Unfurnished,8302329.8
4651,5,2,2,Semi-Furnished,30996610.53
2625,3,3,1,Semi-Furnished,12185593.82
2343,2,3,2,Semi-Furnished,17771414.82
3747,3,3,1,Unfurnished,8685173.03
1726,5,1,2,Semi-Furnished,10414999.97
2384,1,1,1,Semi-Furnished,11239134.25
752,1,2,2,Furnished,2475246.91
3500,5,2,2,Unfurnished,15417722.9
2545,3,2,2,Unfurnished,15972295.1
763,4,1,3,Unfurnished,1541248.3
3526,3,2,1,Unfurnished,29762936.81
995,1,4,2,Unfurnished,2770310.74
2342,3,3,2,Semi-Furnished,9283300.43
3438,2,4,1,Unfurnished,24924564.97
1653,3,3,2,Furnished,11877574.71
3874,5,4,2,Furnished,21512467.54
1461,1,3,1,Furnished,9688453.84
3924,3,1,2,Unfurnished,10433680.63
4424,2,1,2,Semi-Furnished,35795582.48
606,5,1,3,Unfurnished,3589751.95
2132,5,1,2,Furnished,20748865.78
1824,1,4,3,Semi-Furnished,8336242.9
3629,1,2,3,Furnished,28248984.13
2974,2,1,3,Semi-Furnished,8952615.37
2047,2,2,3,Furnished,13563658.28
1651,5,2,3,Unfurnished,3776850.39
2889,4,3,1,Semi-Furnished,9417834.05
4533,4,1,3,Furnished,25040790.22
4017,1,2,2,Unfurnished,23804299.79
3637,4,2,3,Furnished,14907372.63
1409,2,4,3,Semi-Furnished,5840508.64
4634,5,3,1,Semi-Furnished,16651615.06
4772,3,1,1,Semi-Furnished,43205419.19
3740,1,3,3,Unfurnished,8180463.84
3316,5,2,2,Unfurnished,21390972.88
4877,3,2,2,Unfurnished,11717684.98
3504,2,4,3,Unfurnished,21957536.53
2995,4,2,1,Furnished,29350840.55
3017,1,3,1,Unfurnished,15948081.52
1148,3,2,3,Semi-Furnished,9254799.04
4308,1,1,1,Unfurnished,12464540.91
1960,3,4,1,Unfurnished,16093198.58
3911,2,1,2,Semi-Furnished,13874099.0
2860,5,4,3,Semi-Furnished,23135734.05
1158,4,1,1,Semi-Furnished,11138861.91
3665,2,1,1,Unfurnished,7408007.04
3789,1,2,1,Semi-Furnished,15540036.7
1178,1,3,1,Semi-Furnished,2821667.13
4882,4,1,3,Furnished,32976144.2
3001,4,1,2,Furnished,20390131.97
4704,4,3,2,Semi-Furnished,11208228.23
2422,4,3,1,Unfurnished,23496413.62
4548,2,2,2,Unfurnished,16567083.84
3970,3,3,2,Semi-Furnished,21120597.25
634,5,1,2,Unfurnished,4049952.73
4256,4,4,2,Semi-Furnished,33242476.28
1807,1,2,1,Semi-Furnished,16841578.13
3765,3,3,2,Furnished,33580216.34
1636,4,3,1,Unfurnished,8703083.07
1590,3,1,2,Semi-Furnished,9203285.5
2954,2,3,2,Furnished,13882713.99
1378,5,2,3,Furnished,13580073.59
1162,1,2,3,Unfurnished,8137336.53
1168,1,1,2,Furnished,7563420.78
2311,3,1,1,Furnished,11108363.91
4141,2,3,3,Unfurnished,30812512.6
3541,1,2,2,Unfurnished,11744367.23
2701,2,2,3,Semi-Furnished,18700789.83
1511,5,2,3,Unfurnished,11142619.86
3714,2,1,3,Unfurnished,22901149.13
798,3,2,1,Unfurnished,5706237.44
2169,1,2,3,Semi-Furnished,6739056.8
2038,3,1,2,Semi-Furnished,4768632.51
1288,5,2,2,Furnished,8306976.58
4621,4,4,1,Furnished,18164454.42
944,2,3,2,Unfurnished,2081980.35
3292,3,1,3,Semi-Furnished,23189757.79
1258,2,2,1,Semi-Furnished,9137320.5
1039,2,4,1,Semi-Furnished,5943488.18
3638,3,3,2,Furnished,19977101.63
4455,4,1,3,Unfurnished,38535986.58
635,4,4,1,Semi-Furnished,5011450.34
4028,4,1,2,Furnished,28863202.56
2534,3,4,1,Unfurnished,19708318.39
1817,1,4,3,Furnished,9111054.71
697,5,3,1,Semi-Furnished,4694602.52
935,3,2,1,Unfurnished,3151795.66
672,4,3,1,Semi-Furnished,1905066.06
4888,3,1,3,Furnished,37925666.99
3972,2,2,2,Semi-Furnished,10098397.33
4731,3,4,1,Furnished,28616589.47
3299,5,2,2,Furnished,13096051.15
1853,3,1,1,Furnished,5910080.41
4717,4,2,3,Unfurnished,45781914.73
1728,1,2,2,Furnished,13858695.16
1579,3,4,3,Furnished,11290434.98
3689,1,3,2,Semi-Furnished,8046780.48
1373,4,2,2,Semi-Furnished,13587652.33
947,3,1,1,Unfurnished,3353484.27
4009,5,3,1,Semi-Furnished,10949869.81
3124,5,2,2,Unfurnished,10830867.06
2558,3,4,3,Unfurnished,21548200.35
1266,5,2,3,Furnished,11796771.08
2217,3,2,3,Unfurnished,12821876.72
3475,5,1,3,Semi-Furnished,17268148.56
2516,3,4,3,Furnished,11792845.26
2843,5,1,3,Unfurnished,9432458.71
686,2,1,3,Furnished,1571080.73
1351,3,2,1,Semi-Furnished,13178255.1
3971,1,1,2,Semi-Furnished,14009237.9
3307,1,3,1,Semi-Furnished,24816801.28
1720,5,1,1,Semi-Furnished,7781030.41
1310,4,4,2,Semi-Furnished,10655961.67
543,5,4,1,Unfurnished,2284798.75
1771,5,3,2,Unfurnished,12087526.26
1138,3,3,2,Unfurnished,5434858.32
3069,5,4,3,Semi-Furnished,6617599.37
1430,2,4,1,Semi-Furnished,4350284.27
4746,2,3,3,Semi-Furnished,31858430.01
1408,4,2,1,Furnished,5845986.01
3544,1,3,3,Unfurnished,8649054.88
3564,1,1,3,Unfurnished,32896134.96
4484,4,1,3,Semi-Furnished,22766986.87
1399,5,2,2,Unfurnished,7180402.26
4749,4,2,2,Semi-Furnished,28256239.14
1462,3,1,2,Furnished,8787504.38
4903,3,4,3,Semi-Furnished,38043577.38
2968,1,1,2,Semi-Furnished,8465007.09
885,1,1,3,Furnished,4574885.05
758,4,1,1,Furnished,2443554.46
2703,5,2,3,Semi-Furnished,24297395.67
508,3,2,3,Semi-Furnished,3588279.21
4834,1,1,2,Furnished,42861754.35
901,5,4,2,Semi-Furnished,6090339.38
2886,1,3,2,Furnished,20449362.3
1037,5,1,1,Unfurnished,4312775.59
1744,2,1,1,Semi-Furnished,7485718.79
3551,1,2,3,Unfurnished,33626853.93
1755,2,4,2,Semi-Furnished,10001677.89
2915,2,3,3,Unfurnished,5976171.01
4867,1,3,2,Unfurnished,43817737.94
4266,2,3,1,Furnished,23533514.79
1788,3,2,2,Furnished,14878384.57
4836,1,2,3,Semi-Furnished,24395880.05
1363,3,1,2,Furnished,10032007.77
4610,5,3,2,Unfurnished,37875373.64
4825,2,3,3,Semi-Furnished,21691440.24
4578,2,2,2,Unfurnished,16612419.79
2980,4,1,3,Unfurnished,27461521.39
801,3,1,2,Semi-Furnished,3308181.26
2926,1,4,3,Semi-Furnished,23049931.02
906,1,1,1,Unfurnished,7052630.05
3787,2,1,2,Unfurnished,23983644.87
4771,2,4,3,Semi-Furnished,23108792.73
557,4,2,1,Unfurnished,2396268.14
4838,1,3,2,Furnished,34786343.23
3379,3,2,2,Semi-Furnished,30151761.66
2025,1,2,1,Semi-Furnished,10531155.24
1637,3,3,3,Unfurnished,9693016.89
630,3,2,2,Semi-Furnished,2997189.45
1805,5,2,1,Furnished,5050004.84
4539,1,4,2,Unfurnished,38188128.77
2664,4,4,3,Semi-Furnished,20224537.88
3545,4,1,1,Furnished,18633940.06
1782,4,2,3,Semi-Furnished,17775762.32
3268,4,2,3,Furnished,29982500.74
4304,3,2,3,Furnished,11734793.15
3291,3,1,1,Unfurnished,19601847.72
3932,2,1,2,Semi-Furnished,20284446.53
3077,5,2,2,Semi-Furnished,26517406.19
3767,3,3,2,Unfurnished,10679761.75
4368,1,2,3,Semi-Furnished,23437276.9
1292,2,1,3,Unfurnished,11634758.32
4848,5,3,2,Furnished,14060933.82
2296,3,2,3,Semi-Furnished,14956975.76
1049,4,3,2,Unfurnished,2595071.28
4057,2,2,2,Unfurnished,27790552.76
4830,3,3,3,Unfurnished,46414151.52
2315,3,3,1,Furnished,9320413.39
1370,4,4,1,Unfurnished,7534951.23
3850,4,3,2,Unfurnished,36344802.97
1526,4,2,1,Semi-Furnished,11423182.67
4599,1,1,1,Furnished,21242645.03
3483,2,1,2,Unfurnished,24840356.69
4973,5,3,1,Unfurnished,32082166.82
1783,3,3,3,Unfurnished,6709768.24
4048,2,1,1,Semi-Furnished,14856145.98
726,2,4,2,Unfurnished,6772558.03
3993,5,1,2,Furnished,32219159.84
1658,2,3,2,Semi-Furnished,9586246.33
2211,5,3,1,Unfurnished,8753085.3
4151,3,2,3,Unfurnished,10930375.09
3916,1,3,3,Furnished,36116017.72
3724,2,1,2,Unfurnished,18504621.18
4604,1,4,1,Unfurnished,30999950.93
3563,1,1,2,Semi-Furnished,8584738.86
1489,5,3,3,Semi-Furnished,3541109.12
2187,4,4,2,Unfurnished,21625765.59
990,5,1,1,Semi-Furnished,5807344.18
2560,2,4,1,Furnished,19229444.81
848,3,2,2,Furnished,4741639.02
3962,3,2,3,Unfurnished,13980360.61
1225,5,1,1,Semi-Furnished,8573167.9
3679,1,2,1,Semi-Furnished,33202504.11
3948,5,2,2,Furnished,20305174.2
825,2,1,1,Semi-Furnished,5873639.17
3381,1,2,1,Unfurnished,25201398.43
4380,5,1,1,Furnished,39146845.19
1406,1,1,1,Semi-Furnished,7425722.68
4482,5,1,2,Furnished,14592982.65
2153,5,3,2,Unfurnished,5385416.48
3581,5,3,1,Unfurnished,23999375.59
785,5,4,1,Furnished,1904428.97
3876,3,3,1,Semi-Furnished,26161658.64
1613,5,3,1,Furnished,6509156.61
754,1,4,1,Semi-Furnished,5667126.14
2709,4,2,2,Unfurnished,16179999.43
1529,2,2,1,Unfurnished,6012646.19
2908,4,3,2,Semi-Furnished,20805238.54
3583,3,3,2,Furnished,22850283.86
4170,1,3,2,Furnished,16076623.67
3554,5,3,2,Unfurnished,21896476.67
1974,5,4,1,Semi-Furnished,4048427.46
3858,3,1,1,Unfurnished,22167344.35
2224,1,2,2,Semi-Furnished,8222506.34
1298,5,1,1,Semi-Furnished,12234724.56
2505,1,4,2,Unfurnished,9897735.75
2801,4,2,1,Furnished,6788611.91
1803,1,4,1,Furnished,6130180.7
2455,5,1,1,Unfurnished,7092859.81
2307,2,1,1,Semi-Furnished,22760113.45
3210,1,1,3,Semi-Furnished,13449699.7
3386,2,3,2,Furnished,17411460.01
4937,2,4,2,Furnished,30888263.65
4320,5,2,1,Furnished,14898624.91
3467,1,2,1,Furnished,24908906.03
591,4,2,3,Unfurnished,3063169.11
3156,1,3,2,Furnished,17519092.97
4329,4,3,2,Semi-Furnished,22268772.25
3996,3,2,1,Unfurnished,22150626.16
4502,3,1,3,Furnished,27466442.62
1451,3,1,1,Semi-Furnished,7179022.84
1798,4,1,2,Semi-Furnished,13539617.33
4838,4,4,3,Furnished,14591865.6
3860,2,2,1,Unfurnished,38481939.57
2910,5,3,2,Furnished,16623306.35
4298,4,1,1,Furnished,21117133.88
994,4,4,3,Unfurnished,8737234.05
3176,2,2,3,Unfurnished,15650013.02
2945,4,1,3,Semi-Furnished,14402016.66
3119,4,4,1,Furnished,26363620.46
719,1,4,2,Semi-Furnished,7088761.69
1709,3,4,2,Furnished,16543114.86
4197,4,1,2,Unfurnished,18625468.46
3568,2,2,2,Semi-Furnished,21281135.17
1013,2,1,2,Semi-Furnished,7851853.92
3655,1,4,1,Furnished,32317659.53
2535,4,4,2,Unfurnished,13263935.23
2263,5,4,2,Unfurnished,7109688.38
2815,2,1,1,Furnished,9502701.6
3046,3,3,1,Unfurnished,8803527.0
595,4,3,2,Unfurnished,5169058.74
2933,2,3,3,Semi-Furnished,10281326.75
723,4,4,3,Furnished,5485431.65
4672,1,4,3,Furnished,15722184.19
1821,3,1,2,Semi-Furnished,14412742.11
1763,3,3,3,Semi-Furnished,3545526.27
704,3,4,2,Semi-Furnished,5385012.44
4186,2,2,3,Semi-Furnished,32491491.78
2981,5,4,3,Unfurnished,13813366.91
4970,2,2,2,Unfurnished,36836690.71
2653,4,2,2,Semi-Furnished,16221668.53
3805,1,1,3,Semi-Furnished,20996721.39
3232,4,4,3,Furnished,15917370.57
2917,1,3,2,Unfurnished,22483393.32
4349,4,3,1,Furnished,32946494.72
4234,2,1,2,Furnished,39792061.78
2557,5,2,3,Semi-Furnished,22713140.37
1092,2,2,1,Furnished,4206316.86
4129,2,3,3,Furnished,15107555.69
3230,3,4,1,Semi-Furnished,9327394.48
2173,2,4,1,Furnished,7749879.15
3480,4,3,3,Unfurnished,17520455.79
546,2,2,1,Unfurnished,5205252.54
2713,1,1,3,Semi-Furnished,5666507.06
3026,2,4,2,Semi-Furnished,17014727.8
4952,3,4,1,Unfurnished,12421776.07
4811,2,1,1,Unfurnished,45182128.61
4687,1,2,2,Semi-Furnished,21942051.44
4904,3,1,2,Unfurnished,36958541.07
4653,4,1,2,Unfurnished,44773956.47
1978,2,3,1,Furnished,17641372.61
3004,3,3,1,Semi-Furnished,26644041.51
641,1,1,3,Furnished,3588029.22
1084,5,3,3,Semi-Furnished,5713609.38
572,2,4,3,Semi-Furnished,3293088.51
2303,5,4,1,Semi-Furnished,12697854.51
1234,5,3,2,Semi-Furnished,8813940.68
3218,3,2,2,Semi-Furnished,21121135.1
610,2,2,3,Semi-Furnished,3527365.04
3403,1,2,3,Unfurnished,21771079.52
4385,5,1,1,Furnished,34909362.88
3435,4,3,2,Unfurnished,31312911.04
1430,4,2,3,Unfurnished,4188480.82
3809,5,4,3,Unfurnished,15968263.31
4959,1,1,1,Furnished,21913888.98
1570,3,4,1,Furnished,11776481.44
1448,4,1,1,Furnished,6167649.43
692,3,1,2,Furnished,2434638.46
1847,2,2,2,Unfurnished,5534712.97
2697,5,3,3,Semi-Furnished,16645117.09
1795,4,1,2,Semi-Furnished,17765400.76
892,2,2,2,Semi-Furnished,2196810.35
2151,1,1,1,Semi-Furnished,13318877.33
4230,4,2,1,Semi-Furnished,39088242.5
4372,2,4,3,Unfurnished,39616223.43
4032,5,4,3,Furnished,32194377.66
1336,4,1,1,Unfurnished,11464144.16
4733,5,1,3,Semi-Furnished,12072397.75
2340,5,3,1,Semi-Furnished,5822057.04
2659,1,4,2,Furnished,24652508.95
3024,1,1,1,Unfurnished,8064070.07
3358,5,2,3,Semi-Furnished,12385354.13
3943,2,2,3,Semi-Furnished,32717929.56
1050,2,3,2,Furnished,2191364.72
2689,3,4,3,Unfurnished,23240558.7
3228,5,1,2,Furnished,28896807.02
2840,5,1,2,Semi-Furnished,24285863.92
1328,3,3,3,Furnished,8021351.43
4923,5,3,3,Semi-Furnished,10518724.99
2597,2,3,3,Semi-Furnished,24122302.42
3160,3,4,2,Semi-Furnished,20306457.05
555,5,2,2,Semi-Furnished,1458955.13
997,2,4,1,Furnished,4449432.07
4483,5,3,2,Unfurnished,42688848.51
3177,1,2,3,Unfurnished,28956770.0
4781,1,1,3,Semi-Furnished,18409750.08
1033,2,3,3,Furnished,4445126.48
2152,4,3,3,Furnished,14967533.0
1442,2,4,3,Unfurnished,6368728.25
2238,5,1,2,Unfurnished,10560841.77
1319,1,3,2,Furnished,5306140.71
3027,5,1,2,Furnished,23802733.62
4944,2,4,2,Furnished,36349897.6
1707,3,2,1,Furnished,15534316.46
4592,1,1,3,Unfurnished,39101301.99
1512,4,4,1,Unfurnished,13949660.75
4301,5,2,2,Unfurnished,29367431.01
2914,4,1,1,Semi-Furnished,11998221.63
2829,1,3,2,Unfurnished,6999432.95
2496,4,3,3,Furnished,23886046.98
2412,5,3,1,Semi-Furnished,23832521.54
816,5,1,3,Unfurnished,3607178.08
4823,3,4,2,Semi-Furnished,47975566.98
1523,1,4,2,Semi-Furnished,14548017.86
4990,5,1,1,Furnished,32164495.05
4478,4,4,1,Furnished,10111261.2
720,1,4,3,Furnished,6219879.44
3370,3,2,2,Unfurnished,28963464.08
1726,4,2,3,Semi-Furnished,5609238.99
1485,1,3,1,Furnished,9426904.69
4662,4,2,3,Unfurnished,15046196.9
4721,3,2,2,Unfurnished,12650222.71
3935,3,2,2,Furnished,24780863.31
2432,2,3,1,Semi-Furnished,18679340.78
3140,4,3,2,Unfurnished,14035794.54
2429,5,1,3,Semi-Furnished,8802229.33
2881,4,2,2,Semi-Furnished,15246527.21
1743,2,1,1,Furnished,16106784.47
1766,2,3,2,Unfurnished,12285750.74
618,1,2,3,Furnished,2473006.59
3818,3,1,1,Semi-Furnished,21878272.03
4972,2,3,1,Semi-Furnished,21826704.51
3393,1,4,2,Semi-Furnished,8382518.28
4077,1,4,3,Furnished,32491381.03
835,2,3,2,Unfurnished,3934841.43
983,3,2,1,Unfurnished,9279382.98
1051,3,4,3,Furnished,4824834.39
529,5,3,2,Furnished,5118657.95
2473,2,2,3,Semi-Furnished,16411752.56
1824,5,1,2,Semi-Furnished,6217524.3
1712,3,1,3,Semi-Furnished,16750743.49
4988,5,1,1,Semi-Furnished,19966369.58
4805,4,2,2,Unfurnished,12847433.82
2624,1,2,2,Semi-Furnished,19687130.35
946,4,3,1,Unfurnished,4833556.2
2052,1,3,1,Semi-Furnished,9811588.8
4426,3,1,2,Semi-Furnished,39567976.79
810,1,4,3,Furnished,7333645.0
3502,4,1,1,Unfurnished,12767154.2
3286,5,1,1,Semi-Furnished,8281954.56
1527,3,1,1,Unfurnished,13371093.54
1347,3,4,1,Furnished,11354924.34
3308,5,2,2,Unfurnished,12538565.92
2771,4,1,1,Furnished,5989980.57
3181,2,3,1,Semi-Furnished,12381105.68
682,5,1,3,Furnished,3129748.99
519,1,3,1,Unfurnished,1813703.75
4556,4,4,2,Semi-Furnished,13708919.67
2888,3,2,2,Furnished,21881474.77
1326,3,4,1,Unfurnished,9060748.91
4298,2,4,3,Furnished,42298522.5
3335,3,3,1,Furnished,12738717.66
2099,2,4,1,Unfurnished,15136214.05
2521,4,2,2,Furnished,19137606.67
3971,3,1,1,Unfurnished,31731136.56
2410,2,4,3,Unfurnished,8281086.61
2863,5,3,1,Unfurnished,15862888.34
2993,4,1,1,Unfurnished,27291068.21
1912,3,3,1,Semi-Furnished,6215941.9
2948,2,1,3,Unfurnished,13684833.72
1059,1,2,2,Semi-Furnished,3467694.76
2390,1,1,2,Unfurnished,19047051.38
4207,1,1,2,Semi-Furnished,32162403.61
2676,3,2,2,Unfurnished,13597629.38
3277,3,2,1,Unfurnished,28975894.97
4803,5,1,1,Unfurnished,10750624.65
1235,4,3,1,Semi-Furnished,6706630.68
834,5,3,1,Furnished,3175541.46
2720,5,4,2,Furnished,13843062.84
2833,1,2,1,Unfurnished,22703816.97
2595,2,4,2,Unfurnished,7781006.79
1872,1,3,1,Furnished,5135575.19
1438,2,1,3,Semi-Furnished,10658683.38
2912,2,3,3,Unfurnished,12715791.93
3759,3,4,2,Unfurnished,29399043.66
920,1,2,2,Semi-Furnished,7560701.25
1431,5,4,3,Furnished,5223851.08
1521,5,4,2,Semi-Furnished,4628938.14
1148,5,1,3,Unfurnished,8541169.44
4768,3,1,1,Furnished,10265586.32
2983,5,2,3,Semi-Furnished,21065476.08
2201,4,4,1,Semi-Furnished,5968352.49
1810,2,2,3,Furnished,14968063.9
2861,4,4,2,Furnished,13485017.6
996,5,1,3,Unfurnished,2982713.06
1619,2,2,1,Furnished,4721691.16
4200,3,3,1,Semi-Furnished,33387846.0
4879,2,2,1,Unfurnished,36055517.2
2184,2,2,2,Semi-Furnished,20550745.62
4454,1,1,1,Furnished,31737161.32
510,5,3,2,Unfurnished,3369743.89
1472,5,3,3,Unfurnished,9308951.32
1425,2,1,3,Furnished,3464376.12
4872,2,3,3,Unfurnished,34983566.48
4978,4,4,3,Furnished,34787234.95
1035,4,2,2,Furnished,5856854.89
4502,5,4,1,Furnished,21329426.13
2464,4,4,1,Furnished,12250087.86
1501,2,1,3,Furnished,9945236.91
3837,3,4,3,Semi-Furnished,31384108.57
1746,5,3,3,Furnished,4124695.66
1075,5,2,1,Unfurnished,3802228.44
2492,1,4,2,Furnished,5091762.08
4688,5,3,2,Furnished,43070112.0
2054,2,3,1,Unfurnished,5372810.0
614,1,1,2,Furnished,5184289.37
4629,1,3,1,Semi-Furnished,25994063.36
997,4,4,3,Furnished,6407470.97
4269,5,4,1,Semi-Furnished,38943845.33
836,5,2,2,Semi-Furnished,6376648.98
3679,3,3,2,Unfurnished,28995633.4
826,3,3,2,Unfurnished,4023169.35
2533,1,2,1,Semi-Furnished,9687420.83
1577,5,3,1,Semi-Furnished,6240685.88
1721,4,2,1,Furnished,12224985.02
3919,4,4,2,Semi-Furnished,35026616.86
4233,1,4,2,Semi-Furnished,19938967.56
1598,2,2,2,Unfurnished,7781783.39
4093,2,2,3,Unfurnished,28652663.56
1609,3,3,1,Semi-Furnished,6462563.16
3014,2,3,1,Unfurnished,15255309.94
2606,5,4,2,Unfurnished,11586534.09
1353,5,3,1,Furnished,13217720.67
1805,3,3,1,Furnished,15390277.57
1797,1,4,1,Semi-Furnished,15742497.1
3616,1,1,1,Semi-Furnished,27729529.28
4963,2,1,3,Unfurnished,29204275.67
1659,3,3,2,Semi-Furnished,12160606.68
4621,3,1,3,Furnished,44534875.59
3144,5,3,3,Semi-Furnished,14117382.7
2411,2,4,1,Semi-Furnished,14498439.59
4057,4,1,1,Furnished,19052574.86
3241,4,3,1,Semi-Furnished,12320732.31
1321,1,1,3,Unfurnished,10727304.03
1113,5,2,1,Unfurnished,5807358.43
3378,2,2,1,Furnished,27654530.71
4686,5,1,2,Furnished,41751617.24
3756,3,2,3,Semi-Furnished,16815649.5
1891,1,2,1,Furnished,9148492.06
2974,2,3,2,Furnished,8923128.21
4945,2,1,3,Semi-Furnished,39021362.0
1850,3,2,3,Semi-Furnished,12362533.98
1271,2,3,1,Furnished,3484672.77
4799,4,2,2,Unfurnished,17140642.63
3697,5,2,3,Semi-Furnished,18298673.8
4160,1,4,1,Semi-Furnished,21458102.42
1951,2,4,1,Semi-Furnished,13132621.54
1716,4,4,3,Unfurnished,6861809.5
3007,1,1,1,Semi-Furnished,16343010.15
1943,4,1,2,Unfurnished,16015482.22
1927,1,4,3,Semi-Furnished,19134859.46
838,4,3,1,Unfurnished,2727952.88
2245,2,1,3,Unfurnished,16072915.69
3280,3,4,2,Furnished,23481769.7
1437,1,2,2,Semi-Furnished,4183169.13
1814,1,2,3,Semi-Furnished,4736528.59
3091,4,4,3,Furnished,28417315.29
2060,1,4,1,Furnished,14916203.02
4942,4,3,3,Semi-Furnished,18840140.69
2257,3,4,1,Furnished,14394512.92
1404,1,3,3,Unfurnished,7073907.58
1971,1,4,2,Furnished,9334949.48
4310,4,2,1,Semi-Furnished,29881804.45
3579,1,1,3,Furnished,20609018.04
3597,1,1,1,Furnished,21828962.93
4047,1,2,2,Furnished,15733249.43
3768,2,1,2,Unfurnished,28426089.81
2930,2,3,2,Furnished,20167021.94
3717,1,1,2,Furnished,8589457.42
4853,4,1,3,Semi-Furnished,46733127.66
2586,3,4,2,Furnished,17373893.25
3151,2,2,2,Semi-Furnished,17612749.33
2024,2,2,3,Furnished,19543325.63
4855,3,4,3,Furnished,13411333.34
4299,4,2,1,Semi-Furnished,33044105.8
1291,3,2,3,Semi-Furnished,12288819.87
2686,3,1,1,Furnished,26033505.4
3326,1,3,3,Furnished,8613166.34
3039,5,4,1,Semi-Furnished,13062875.32
3532,2,4,3,Furnished,18528347.08
1106,5,2,3,Semi-Furnished,7186438.85
2823,2,2,3,Unfurnished,15642617.57
2582,2,4,1,Semi-Furnished,16151555.81
514,5,3,3,Furnished,4620122.6
2357,5,2,1,Furnished,17579091.42
3415,2,4,1,Semi-Furnished,14667892.07
761,4,3,3,Furnished,3831760.05
2857,1,4,3,Furnished,23007699.51
1722,5,1,1,Unfurnished,4307448.53
3509,1,1,3,Unfurnished,17975130.38
515,2,2,1,Furnished,2825647.65
4537,2,1,1,Furnished,22268965.98
4677,1,3,1,Semi-Furnished,15413353.05
1508,1,2,3,Furnished,7245888.87
4426,2,1,2,Furnished,9378709.38
1426,3,2,3,Semi-Furnished,8643707.93
2883,5,3,2,Semi-Furnished,16848766.78
3338,1,1,3,Semi-Furnished,20300654.99
4018,5,1,1,Unfurnished,19655710.04
3936,3,4,1,Semi-Furnished,29344048.55
3628,1,3,2,Furnished,15809897.57
3453,3,3,3,Semi-Furnished,19083844.12
4057,4,4,1,Semi-Furnished,23338882.49
2715,5,1,3,Furnished,10186980.01
1029,2,2,2,Semi-Furnished,5047190.43
3381,5,2,1,Unfurnished,29719325.36
